Chapter,Token,num_occurences
9,angrily,1
9,another,1
9,answered,1
9,anxious,1
9,anxiously,1
9,any,3
9,appear,1
9,appeared,1
9,arches,2
9,are,3
9,arithmeticambition,1
9,arm,3
9,arms,1
9,as,19
9,ashamed,1
9,ask,1
9,asked,4
9,asking,1
9,asleep,1
9,at,13
9,attended,1
9,away,1
9,back,3
9,barleysugar,1
9,be,12
9,beautify,1
9,because,4
9,been,4
9,before,4
9,began,2
9,begin,1
9,begin.,1
9,beginning,1
9,being,1
9,believe,1
9,best,1
9,better,2
9,bill,1
9,bird,1
9,birds,1
9,birthday,1
9,bit.,1
9,bite,2
9,bitterandand,1
9,bore,1
9,both,5
9,bottom,1
9,branches,1
9,break,1
9,breath,1
9,broken,1
9,business,1
9,but,10
9,by,7
9,call,2
9,called,2
9,calmly,1
9,came,2
9,camomile,1
9,can,6
9,care,2
9,cautiously,1
9,certainly,1
9,change,1
9,chapter,1
9,cheap,1
9,child,1
9,children,1
9,chin,4
9,choice,2
9,chose,1
9,chuckled,1
9,classics,1
9,clear,1
9,close,2
9,closer,1
9,coils.,1
9,come,7
9,company,1
9,congereel,1
9,constant,1
9,conversation,1
9,cost,1
9,could,5
9,couldn,2
9,counting,1
9,course,4
9,course.,1
9,crab,1
9,creature,1
9,creatures,1
9,croquetground,1
9,curious,1
9,custody,2
9,d,1
9,dare,1
9,day,7
9,day.,1
9,dayschool,1
9,dear,2
9,decided,1
9,deep,2
9,deeply,1
9,delay,1
9,derision.,1
9,did,11
9,didn,1
9,died,1
9,different,1
9,dig,1
9,digging,1
9,distance,1
9,distraction,1
9,do,2
9,do.,1
9,does,1
9,doesn,2
9,don,10
9,done,1
9,doubtful,1
9,doubtfully,1
9,down,3
9,drawling,1
9,drawlingmaster,1
9,drawlingthe,1
9,drive,1
9,duchess,19
9,dull,1
9,eagerly,1
9,ear,1
9,earth,1
9,educationsin,1
9,either,1
9,eleventh,1
9,else,1
9,encouraged,1
9,end,2
9,enough,1
9,even,2
9,ever,1
9,every,1
9,everybody,2
9,everything,3
9,exactly,1
9,except,1
9,exclaimed,3
9,exclamation,1
9,executes,1
9,execution,1
9,executions,2
9,experiment,2
9,extras,1
9,eyes,2
9,faces,1
9,fact,1
9,fainting,1
9,fair,1
9,fancy,2
9,far,1
9,fast,1
9,favourite,1
9,feather,1
9,feel,2
9,feeling,1
9,fellow,1
9,felt,2
9,find,2
9,finding,1
9,fine,1
9,finish,1
9,finished.,1
9,first,2
9,flamingo,1
9,flamingoes,1
9,flappers,1
9,flock,1
9,fly,1
9,folded,1
9,follow,1
9,followed,2
9,fond,1
9,for,6
9,forget,1
9,forgotten,1
9,found,1
9,french,2
9,frightened,1
9,from,3
9,front,1
9,frowning,1
9,full,1
9,fun,2
9,game,3
9,games,1
9,generally,1
9,getting,1
9,give,2
9,glad,3
9,go,4
9,going,1
9,gone,2
9,good,2
9,got,2
9,great,2
9,grief,1
9,ground,1
9,gryphon,20
9,guests,1
9,had,13
9,hadn,1
9,half,4
9,hasn,2
9,have,10
9,having,1
9,he,14
9,head,3
9,hear,2
9,heard,5
9,heart,1
9,heavy,1
9,height,1
9,help,1
9,her,19
9,here,4
9,hers,1
9,herself,6
9,hid,1
9,him,6
9,his,8
9,history,3
9,hjckrrh,1
9,hold,1
9,holiday,1
9,hollow,1
9,hopeful,1
9,hottempered,1
9,hour,1
9,hours,2
9,how,5
9,however,2
9,hurried,1
9,hurry,1
9,i,44
9,idea,1
9,if,9
9,imagine,1
9,in,30
9,indignantly,1
9,inquired,1
9,interesting,1
9,interrupted,2
9,into,5
9,is,18
9,is.,2
9,isn,1
9,it,39
9,it.,4
9,its,2
9,itself,1
9,ix,1
9,just,2
9,keeping,2
9,kind,1
9,king,2
9,kitchen,2
9,knew,1
9,know,9
9,lady,2
9,large,2
9,last,4
9,laughing,1
9,lazy,1
9,learn,2
9,learned,1
9,learnt,1
9,leave,1
9,leaving,1
9,ledge,1
9,left,3
9,less,1
9,lessen,1
9,lessons,3
9,let,1
9,life,1
9,lifted,1
9,like,8
9,linked,1
9,little,10
9,lives,1
9,living,1
9,ll,1
9,lonely,1
9,long,1
9,longer,1
9,look,3
9,looked,3
9,loud,1
9,love,2
9,low,2
9,lying,1
9,m,5
9,made,3
9,majesty,1
9,make,2
9,makes,5
9,manage,1
9,many,1
9,master,2
9,mayn,1
9,means,1
9,meanstomakeanythingprettier.,1
9,merely,1
9,met,1
9,middle,1
9,might,3
9,minding,1
9,mine,1
9,mineral,1
9,minutes,1
9,mock,26
9,modern,1
9,moment,3
9,moral,8
9,morals,1
9,more,5
9,much,6
9,music,1
9,music.,1
9,must,4
9,mustard,2
9,mustardmine,1
9,my,4
9,myself,1
9,mystery,2
9,near,1
9,nearer,1
9,nearly,2
9,needn,1
9,never,11
9,new,2
9,next,2
9,nine,1
9,no,4
9,nobody,2
9,not,13
9,nothing,3
9,now,6
9,number,1
9,occasional,1
9,of,46
9,off,10
9,oh,3
9,old,5
9,on,18
9,on.,1
9,once,2
9,one,5
9,only,6
9,or,6
9,ordered,3
9,other,2
9,others,1
9,otherwise,2
9,otherwise.,1
9,ought,1
9,ours,1
9,out,4
9,over,1
9,own,1
9,pardoned.,1
9,patiently,1
9,pause,1
9,paws,2
9,people,2
9,pepper,3
9,perhaps,2
9,picture,1
9,pigs,1
9,pitied,1
9,plan,1
9,players,2
9,playing,1
9,pleasant,1
9,pleased,2
9,politely,1
9,poor,1
9,pray,1
9,present,2
9,presents,1
9,proud,1
9,put,2
9,putting,1
9,quarrelling,1
9,queen,14
9,question,1
9,questions,1
9,quite,8
9,rather,1
9,re,3
9,ready,2
9,real,1
9,really,2
9,reason,2
9,reeling,1
9,regular,1
9,relief,1
9,remark,3
9,remarked,2
9,remarking,1
9,remember,1
9,replied,4
9,rest,1
9,resting,1
9,right,4
9,rock,1
9,round,2
9,rubbed,1
9,rude,1
9,rule,1
9,s,24
9,sad,1
9,safe,1
9,said,57
9,same,2
9,sat,4
9,savage,2
9,saw,3
9,say,8
9,say.,1
9,saying,1
9,says,1
9,school,4
9,sea,2
9,sea.,1
9,seaography,1
9,secondly,1
9,see,4
9,seem,1
9,seemed,1
9,seen,1
9,sense,1
9,sentence,1
9,sentenced,1
9,shade,1
9,shall,3
9,sharp,3
9,sharply,1
9,she,36
9,should,1
9,shoulder,2
9,shouted,1
9,shouting,1
9,show,1
9,side,1
9,sigh,3
9,sighing,2
9,sight,1
9,silence,1
9,silent,1
9,simple,1
9,simpleton.,1
9,simply,1
9,sink,1
9,sir,1
9,sit,1
9,sitting,1
9,slowly,2
9,so,17
9,sobbing,2
9,soldiers,1
9,some,2
9,somebody,1
9,something,2
9,soon,1
9,sorrow,2
9,sort,1
9,sounds,1
9,soup,2
9,sourand,1
9,speak,2
9,spoke,3
9,squeezed,1
9,stamping,1
9,startled,1
9,stay,1
9,stiff,1
9,still,2
9,stingy,1
9,stood,1
9,story,2
9,stretching,1
9,subject,1
9,subjects,1
9,such,3
9,sun,1
9,suppose,1
9,surprise,2
9,sweettempered,1
9,t,29
9,take,4
9,taken,2
9,talk,2
9,taught,3
9,tears,1
9,tell,4
9,temper,2
9,ten,1
9,than,3
9,thank,1
9,that,36
9,that.,1
9,the,143
9,their,4
9,them,6
9,themselves.,1
9,then,12
9,there,7
9,these,2
9,they,20
9,thing,5
9,things,3
9,think,4
9,thinking,3
9,this,6
9,those,1
9,though,4
9,thought,7
9,thunderstorm,1
9,till,2
9,time,4
9,tis,3
9,to,71
9,together,2
9,together.,1
9,tone,5
9,tongue,1
9,too,3
9,took,2
9,tortoise,3
9,tremble,1
9,tried,1
9,trouble,2
9,true,1
9,try,1
9,tucked,1
9,turn,1
9,turned,1
9,turtle,26
9,turtle.,1
9,turtlewe,1
9,tut,2
9,twelfth,1
9,uglification,2
9,uglify,1
9,uglifying,1
9,ugly,1
9,uncomfortably,1
9,under,1
9,understand,1
9,unhappy,1
9,up,8
9,upon,2
9,us,2
9,used,3
9,usual,1
9,ve,4
9,vegetable,1
9,venture,1
9,ventured,2
9,very,13
9,vinegar,1
9,voice,4
9,waist,1
9,waited,2
9,walked,3
9,wanted,1
9,wants,1
9,warning,1
9,was,23
9,was.,1
9,washing,1
9,washingextra.,1
9,wasn,2
9,watched,1
9,way,2
9,we,7
9,weak,1
9,week,1
9,well,6
9,went,13
9,were,8
9,what,20
9,when,4
9,whispered,1
9,who,5
9,whole,1
9,whom,1
9,why,3
9,will,1
9,wish,1
9,with,16
9,withoutmaybe,1
9,won,1
9,wondering,1
9,word,3
9,words,3
9,world,1
9,worried,1
9,would,5
9,wouldn,1
9,writhing,1
9,written,1
9,yes,3
9,yet,1
9,yet.,1
9,you,41
9,young,2
9,your,8
9,yours,1
9,yours.,1
9,yourself,3
10,,7
10,[,2
10,],2
10,a,51
10,about,12
10,accounting,1
10,across,1
10,added,1
10,advance,3
10,adventures,2
10,adventures.,1
10,adventuresbeginning,1
10,after,1
10,again,7
10,air,1
10,alice,30
10,all,16
10,all.,1
10,along,1
10,an,2
10,and,65
10,another,2
10,answer,1
10,answered,1
10,any,2
10,anything,1
10,anywhere,1
10,are,7
10,around,1
10,as,18
10,askance,1
10,asked,1
10,at,11
10,authority,1
10,back,5
10,baked,1
10,banquet,1
10,be,6
10,beauootiful,4
10,beautiful,12
10,because,1
10,been,2
10,before,2
10,before.,1
10,began,5
10,begin.,1
10,beginning,1
10,begins,1
10,begun,1
10,behind,1
10,believe,1
10,believe.,1
10,beloved,1
10,belt,1
10,better,1
10,blacking,1
10,bone,1
10,boon,1
10,boots,3
10,bound,1
10,breath,1
10,breeze,1
10,brown,1
10,but,15
10,buttons,1
10,by,5
10,called,1
10,came,4
10,can,7
10,capering,1
10,cares,1
10,carried,1
10,caterpillar,1
10,change,3
10,chapter,1
10,checked,2
10,cheeks,1
10,child,1
10,choked,2
10,chorus,1
10,cleared,1
10,close,3
10,come,7
10,coming,1
10,concluded,1
10,confusing,1
10,considered,1
10,contemptuous,1
10,continued,3
10,could,8
10,couldn,1
10,courage,1
10,course,5
10,creatures,3
10,cried,5
10,crumbs,2
10,crumbs.,1
10,cry,1
10,curiosity,1
10,curious,2
10,curious.,1
10,d,3
10,dainties,1
10,dance,13
10,dancing,1
10,dancing.,1
10,dare,1
10,declare,1
10,deep,1
10,deeply,2
10,delightful,2
10,did,1
10,different,4
10,dinn,2
10,dish,2
10,disobey,1
10,distance,1
10,do,4
10,does,2
10,don,4
10,done,3
10,down,4
10,dreadful,1
10,dreadfully,1
10,drew,2
10,dropping,1
10,dry,1
10,duck,1
10,each,2
10,eagerly,2
10,editions,2
10,eeevening,3
10,eels,1
10,else,1
10,end,1
10,england,1
10,ennyworth,1
10,even,1
10,evening,2
10,ever,2
10,every,1
10,explain,3
10,explained,1
10,explanations,1
10,eye,1
10,eyelids,1
10,eyes,2
10,eyes.,1
10,face,1
10,faintly,1
10,fall,1
10,far,5
10,fast,1
10,faster,2
10,father,1
10,feeling,1
10,fellow,1
10,felt,1
10,figure,3
10,finished,1
10,first,7
10,fish,3
10,flapper,1
10,followed,1
10,follows,2
10,for,6
10,forepaws,1
10,forgotten,1
10,fork,1
10,form,1
10,france,1
10,friend,1
10,from,4
10,full,1
10,further,1
10,gained,1
10,game,1
10,garden,1
10,garden.,1
10,gave,2
10,gay,1
10,generally,1
10,get,1
10,give,1
10,glad,2
10,go,6
10,going,2
10,got,5
10,gravy,1
10,great,2
10,green,1
10,growl,1
10,gryphon,31
10,had,7
10,hair.,1
10,hand,1
10,hands,1
10,happen,1
10,hardly,1
10,has,1
10,hastily,3
10,have,10
10,haven,1
10,he,13
10,head,1
10,hear,2
10,heard,4
10,her,13
10,here,1
10,herself,2
10,him,4
10,his,17
10,hm,1
10,hot,1
10,how,6
10,however,1
10,hurried,1
10,i,31
10,idea,1
10,if,9
10,impatient,1
10,impatiently,2
10,in,23
10,indeed,3
10,interesting,2
10,interrupted,2
10,into,2
10,introduced,1
10,is,9
10,it,32
10,its,3
10,jellyfish,1
10,join,9
10,journey,1
10,jumping,1
10,just,2
10,keep,1
10,kind,2
10,kindly,2
10,knew,2
10,knife,1
10,know,7
10,know.,1
10,land,1
10,lark,1
10,last,2
10,later,2
10,leave,1
10,lessons,1
10,let,2
10,like,7
10,like.,1
10,line,1
10,lines,1
10,listeners,1
10,little,5
10,lived,1
10,lobster,7
10,lobsters,7
10,long,2
10,longed,1
10,look,1
10,looked,4
10,mad,1
10,made,1
10,make,1
10,makes,1
10,mark,1
10,marked,1
10,matters,1
10,may,2
10,me,3
10,mean,3
10,meat,1
10,melancholy,1
10,might,1
10,minute,1
10,mock,28
10,more,3
10,morning,1
10,most,1
10,mouths,3
10,mouthsand,1
10,much,3
10,must,2
10,my,3
10,natural,1
10,nearer,1
10,nervous,1
10,never,5
10,next,2
10,no,9
10,nonsense.,1
10,nose,2
10,not,17
10,nothing,1
10,notion,1
10,now,3
10,obliged,1
10,of,31
10,off,4
10,offended,2
10,often,2
10,oh,3
10,old,2
10,on,18
10,once,1
10,once.,1
10,one,5
10,only,4
10,opened,1
10,or,3
10,order,2
10,other,2
10,out,7
10,over,3
10,owl,3
10,p,1
10,pale,1
10,panted,1
10,panther,3
10,part,1
10,partner,1
10,partners,1
10,passed,3
10,pennyworth,1
10,perfectly,1
10,perhaps,1
10,permitted,1
10,persisted,1
10,person,1
10,pie,2
10,piecrust,1
10,please,2
10,pocket,1
10,porpoise,3
10,porpoise.,1
10,position,1
10,pretty,1
10,punching,1
10,purpose,1
10,puzzled,2
10,quadrille,4
10,queer,1
10,quiet,1
10,quietly,1
10,rabbit,1
10,ran,2
10,rather,2
10,re,4
10,really,2
10,reason,3
10,received,1
10,recovered,1
10,repeat,5
10,repeated,3
10,repeating,2
10,replied,7
10,retire,1
10,rich,1
10,rises,1
10,round,2
10,running,2
10,s,16
10,sadly,2
10,said,45
10,salmon,1
10,same,2
10,sands,1
10,sang,1
10,sat,2
10,saw,1
10,say,4
10,saying,1
10,scaly,1
10,school,1
10,screamed,1
10,sea,7
10,seals,1
10,seashore,1
10,see,2
10,seen,3
10,set,2
10,shaking,1
10,shall,2
10,share,1
10,sharing,1
10,shark,1
10,sharks,1
10,she,16
10,shinglewill,1
10,shiny,1
10,shoes,4
10,shore,1
10,should,3
10,shouted,1
10,shrimp,1
10,shut,1
10,side,2
10,sighed,2
10,sing,5
10,slowly,1
10,sluggard,1
10,snail,3
10,so,21
10,sobs,2
10,solemnly,2
10,soles,1
10,some,3
10,somersault,1
10,something,1
10,sometimes,1
10,song,5
10,soooop,7
10,sort,1
10,sound,1
10,sounds,1
10,soup,12
10,speak,1
10,spoon,1
10,stand,1
10,still,1
10,stoop,1
10,stuff,1
10,subject,1
10,such,2
10,suddenly,1
10,sugar,1
10,sure,1
10,surprise,1
10,swim,1
10,t,18
10,tail,1
10,tails,3
10,take,2
10,takes,1
10,taking,1
10,talk,1
10,tasted,1
10,tastes,1
10,tears,1
10,tell,4
10,telling,1
10,than,1
10,thank,2
10,thanked,1
10,that,15
10,that.,1
10,the,158
10,their,8
10,them,11
10,then,5
10,then.,1
10,there,2
10,they,16
10,theyyou,1
10,thing,3
10,things,1
10,think,1
10,this,4
10,thoroughly,1
10,though,1
10,thought,3
10,thoughtfully,2
10,thoughts,1
10,throat,1
10,throw,2
10,thrown,1
10,tide,1
10,till,1
10,time,4
10,time.,1
10,timid,1
10,timidly,2
10,tis,2
10,to,38
10,toes,2
10,toes.,1
10,told,2
10,tone,6
10,tones,1
10,too,5
10,took,1
10,top,1
10,treading,2
10,treat,1
10,trembling,1
10,tremulous,1
10,trial,2
10,tried,1
10,trims,1
10,try,3
10,tureen,1
10,turn,3
10,turns,1
10,turtle,29
10,turtles,2
10,twice,2
10,two,5
10,uncommon,1
10,under,2
10,up,3
10,upon,1
10,us,4
10,use,2
10,used,1
10,ve,5
10,verse,1
10,verse.,1
10,very,11
10,voice,10
10,waiting,3
10,walk,1
10,want,1
10,was,13
10,wash,1
10,watch,1
10,waving,1
10,way,3
10,we,4
10,well,2
10,went,6
10,were,5
10,what,13
10,when,9
10,where,1
10,which,1
10,while,4
10,white,1
10,whiting,8
10,who,4
10,whole,1
10,whose,1
10,why,5
10,wide,1
10,wildly,1
10,will,14
10,william,1
10,wise,1
10,with,20
10,without,3
10,won,10
10,wondering,2
10,words,3
10,words.,1
10,work,1
10,would,16
10,wouldn,1
10,wrong,2
10,x,1
10,yawned,1
10,yelled,1
10,yes,2
10,yesterday,1
10,you,58
10,your,2
11,,1
11,a,35
11,about,5
11,above,1
11,accusation,1
11,ache,1
11,added,5
11,after,4
11,again,2
11,age,1
11,air,2
11,alice,16
11,all,12
11,an,5
11,and,54
11,angrily,1
11,animals,1
11,answer,1
11,anxious,1
11,anxiously,3
11,any,1
11,anything,1
11,applause,1
11,are,3
11,arminarm,1
11,arms,1
11,arrived,1
11,as,15
11,ask,1
11,asked,1
11,asleep,1
11,assembled,1
11,at,23
11,attempts,1
11,away,3
11,bag,1
11,be,4
11,beasts,1
11,because,2
11,become,1
11,becoming,1
11,been,1
11,before,8
11,beg,1
11,began,8
11,begin,1
11,beginning,1
11,begins,1
11,begun,1
11,begun.,1
11,behead,1
11,behind,2
11,being,2
11,better.,1
11,bill,1
11,birds,2
11,bit,1
11,blasts,2
11,blew,2
11,boldly,1
11,books,1
11,both,1
11,breadandbutter,5
11,breathe.,1
11,bring,1
11,bringing,1
11,busily,1
11,but,9
11,by,5
11,call,3
11,called,1
11,came,1
11,can,5
11,canvas,1
11,cards,1
11,carried,1
11,certainly,1
11,chains,1
11,chance,1
11,chapter,1
11,cheered,2
11,collar,1
11,come,2
11,comfortable,1
11,concert,1
11,confusion,2
11,consider,1
11,continued,2
11,cook,5
11,could,5
11,course,2
11,court,15
11,creatures,2
11,cried,1
11,crossed,2
11,crossexamine,2
11,crowd,1
11,crown,1
11,curious,2
11,cut,1
11,d,2
11,dates,1
11,day,2
11,deal,2
11,dear,1
11,decided,1
11,deep,1
11,denied,1
11,denies,1
11,deny,2
11,did,7
11,didn,2
11,disappeared,1
11,dish,1
11,do,1
11,doing,1
11,don,2
11,done,4
11,door,2
11,dormouse,13
11,down,9
11,dropped,1
11,duchess,1
11,dunce,1
11,each,1
11,eagerly,1
11,encourage,1
11,end,2
11,even,3
11,everything,2
11,evidence,4
11,exclaimed,1
11,executed,2
11,executed.,1
11,explain,1
11,explanation,1
11,eyes,1
11,fact,1
11,fashion.,1
11,fast,1
11,fear,1
11,feeling,1
11,felt,1
11,few,1
11,fidgeted,1
11,fifteenth,1
11,find,1
11,finger,1
11,finish,1
11,finished,3
11,first,5
11,floor,1
11,folding,1
11,followed,1
11,follows,1
11,foot,1
11,for,10
11,for.,1
11,forehead,1
11,forget,1
11,found,1
11,fourteenth,1
11,from,1
11,frontispiece,1
11,frowning,1
11,fumbled,1
11,get,4
11,getting,2
11,girls,1
11,give,3
11,glad,1
11,go,3
11,good,2
11,got,4
11,great,5
11,grow,3
11,growing,1
11,growing.,1
11,gryphon,2
11,guard,1
11,guessed,1
11,guineapig,2
11,guineapigs,2
11,had,10
11,hadn,2
11,hand,4
11,hard,1
11,hardly,1
11,hare,5
11,hastily,2
11,hat,1
11,hatter,20
11,hatter.,1
11,have,6
11,haven,1
11,he,19
11,head,2
11,hearts,3
11,help,1
11,her,9
11,herald,1
11,here,4
11,herself,3
11,him,6
11,his,14
11,how,3
11,however,1
11,hungry,1
11,hunting,1
11,hurriedly,1
11,hurry,1
11,i,35
11,if,5
11,imagine,1
11,immediately,2
11,in,25
11,indignant,1
11,instantly,1
11,instead,1
11,interrupted,2
11,into,3
11,is,1
11,is.,1
11,isn,1
11,it,27
11,judge,2
11,juror,1
11,jurors,3
11,jurors.,1
11,jury,5
11,jurybox,1
11,jurymen,1
11,just,5
11,justice,1
11,keep,1
11,kept,1
11,king,26
11,knave,2
11,knee,1
11,knew,2
11,know,3
11,large,3
11,larger,1
11,last,2
11,leave,2
11,left,3
11,like,1
11,list,3
11,little,5
11,lizard,1
11,ll,4
11,long,1
11,look,4
11,looked,4
11,looking,4
11,loud,1
11,low,1
11,lower,1
11,m,7
11,made,5
11,majesty,4
11,make,3
11,makes,1
11,man,3
11,march,6
11,mark,1
11,may,3
11,me,2
11,meaning,1
11,meant,1
11,meekly,1
11,melancholy,1
11,memorandum,1
11,middle,1
11,mind,1
11,mine,1
11,minutes,1
11,miserable,1
11,moment,1
11,more,2
11,most,1
11,mostly,1
11,mouth,1
11,much,1
11,muddle,1
11,must,5
11,my,6
11,name,2
11,names,1
11,near,2
11,nearly,2
11,neighbour,1
11,nervous,2
11,never,4
11,newspapers,1
11,next,6
11,nice,1
11,no,4
11,none,1
11,nonsense,1
11,not,8
11,not.,1
11,nothing,1
11,now,1
11,now.,1
11,obliged,2
11,of,50
11,off,5
11,officer,1
11,officers,4
11,often,1
11,on,22
11,once,1
11,one,11
11,opportunity,1
11,or,6
11,other,5
11,ought,1
11,out,14
11,outside,1
11,over,6
11,own,1
11,pace,1
11,pack,1
11,pale,1
11,parchment,2
11,pardon,1
11,part.,1
11,pass,1
11,pence,1
11,pencil,1
11,people,1
11,pepper,1
11,pepperbox,1
11,piece,2
11,pinch,1
11,pleased,1
11,poor,5
11,proud,1
11,put,4
11,putting,1
11,puzzled,1
11,queen,9
11,quickly,1
11,quite,5
11,rabbit,8
11,rate,1
11,rather,3
11,re,4
11,read,5
11,reading,1
11,really,1
11,reasonable,1
11,reduced,1
11,refreshments,1
11,relief,1
11,remain,1
11,remarked,1
11,remember,2
11,repeated,1
11,replied,2
11,reply,1
11,rest,1
11,ridiculous,1
11,right,1
11,rightly,1
11,room,1
11,round,4
11,s,7
11,said,40
11,sat,1
11,say,2
11,scroll,2
11,seated,1
11,second,1
11,see,5
11,seem,1
11,seemed,1
11,seen,1
11,sell,1
11,sensation,1
11,sent,1
11,settled,1
11,shall,1
11,shan,1
11,sharply,1
11,she,25
11,shifting,1
11,shillings,1
11,shoes,2
11,shook,1
11,should,1
11,shoulders,1
11,shrieked,1
11,shrill,1
11,side,2
11,sight,2
11,silence,1
11,singers,2
11,sit,1
11,sitting,1
11,sixteenth,1
11,slate,1
11,slates,4
11,sleepy,1
11,slipped,1
11,sneezing,1
11,so,7
11,so.,1
11,soand,1
11,soldier,1
11,some,6
11,soon,1
11,sorts,1
11,speaker,1
11,spectacles,2
11,spell,1
11,spot.,1
11,squeaked,1
11,squeeze,1
11,stand,2
11,standing,1
11,staring,2
11,stole,2
11,stolen,1
11,stopped,1
11,strings,1
11,stupid,3
11,sulkily,1
11,summer,1
11,suppose,1
11,suppress,1
11,suppressed,3
11,surprise,1
11,t,15
11,table,1
11,take,3
11,taking,1
11,talk,1
11,talking,1
11,tarts,5
11,tea,4
11,teacup,3
11,teanot,1
11,tell,1
11,that,24
11,thatonly,1
11,the,183
11,their,6
11,them,9
11,themall,1
11,then,4
11,there,5
11,these,1
11,they,12
11,thinand,1
11,things,3
11,think,1
11,this,10
11,those,2
11,thought,7
11,thoughts,1
11,three,4
11,throne,1
11,tied,1
11,till,2
11,time,3
11,times,1
11,to,40
11,too,2
11,too.,1
11,took,1
11,top,1
11,treacle,1
11,trembled,1
11,trembling,1
11,trial,3
11,trial.,1
11,trials,1
11,trumpet,3
11,turn,1
11,turned,2
11,turning,1
11,twelve,2
11,twinkled,1
11,twinkling,3
11,two,1
11,understood,1
11,undertone,1
11,uneasily,1
11,unrolled,1
11,until,1
11,up,4
11,upon,2
11,use,1
11,ve,4
11,verdict,1
11,very,10
11,voice,6
11,waiting,1
11,want,1
11,was,29
11,watched,1
11,way,2
11,we,1
11,week,1
11,well,5
11,went,4
11,were,7
11,what,9
11,when,4
11,where,1
11,whether,1
11,which,4
11,whiskers,1
11,whispered,2
11,white,7
11,who,9
11,whole,2
11,wig,1
11,wig.,1
11,will,1
11,wish,2
11,with,15
11,without,1
11,witness,8
11,witness.,2
11,word,2
11,wore,1
11,would,4
11,wouldn,1
11,wretched,1
11,write,2
11,writing,2
11,wrote,1
11,xi,1
11,yes,1
11,yet,4
11,you,22
11,your,9
12,,2
12,a,36
12,about,8
12,accident,2
12,accidentally,1
12,added,4
12,adventures,2
12,affair,1
12,afraid,1
12,after,3
12,aftertime,1
12,afterwards.,1
12,again,7
12,ago,1
12,air,2
12,alice,23
12,alive,1
12,all,21
12,always,1
12,an,7
12,and,60
12,anger,1
12,another,1
12,any,3
12,anything,1
12,are,4
12,around,2
12,as,24
12,asked,2
12,at,16
12,atom,2
12,attempted,1
12,away,1
12,baby,1
12,back,4
12,bank,1
12,be,12
12,beat,1
12,became,1
12,become,1
12,been,8
12,before,4
12,beg,1
12,began,3
12,begin,2
12,beginning,2
12,being,3
12,believe,2
12,believed,1
12,below,1
12,besides,1
12,best,2
12,between,2
12,bill,1
12,bit,2
12,book,2
12,boyand,1
12,bright,2
12,brightened,1
12,brushing,1
12,busily,1
12,business,1
12,busy,1
12,but,12
12,by,2
12,bythe,1
12,cackled,1
12,came,2
12,can,6
12,cardboard,1
12,cards,1
12,cares,1
12,cattle,1
12,certainly,2
12,chance,1
12,change,3
12,chapter,1
12,character,1
12,childhood,1
12,childlife,1
12,children,1
12,choking,1
12,clamour,1
12,clapping,1
12,clasped,1
12,clearer,1
12,clever,1
12,closed,1
12,collected,1
12,come,2
12,confused,1
12,consider,2
12,could,7
12,course,3
12,court,2
12,court.,1
12,crashed,1
12,creatures,1
12,cried,1
12,cries,1
12,crowd,1
12,curious,2
12,d,1
12,day,2
12,days,1
12,dead,2
12,dear,3
12,did,3
12,didn,2
12,die,1
12,diligently,1
12,directed,2
12,dishes,1
12,dismay,1
12,distance,1
12,distant,1
12,do,3
12,doesn,2
12,don,5
12,down,6
12,downwards,1
12,dream,6
12,dreamed,1
12,dreaming,1
12,duchess,1
12,dull,1
12,eager,2
12,edge,1
12,else,2
12,emphasis,1
12,end,1
12,end.,1
12,enough,1
12,entirely,1
12,even,2
12,ever,1
12,everybody,2
12,evidence,3
12,exactly,1
12,except,1
12,exclaimed,1
12,executiononce,1
12,explain,2
12,eye,1
12,eyes,3
12,eyesand,1
12,face,2
12,faces,1
12,fact,1
12,far,1
12,farmyardwhile,1
12,fashion,1
12,feel,1
12,feet,1
12,few,2
12,filled,1
12,find,2
12,finger,1
12,finished,1
12,first,3
12,firstverdict,1
12,fit,3
12,fits,1
12,flurry,1
12,fluttered,1
12,flying,1
12,for,5
12,forgetting,1
12,fortytwo,1
12,found,3
12,free,1
12,friends,1
12,fright,1
12,frightened,1
12,from,6
12,frowning,1
12,full,1
12,furiously,1
12,gather,1
12,gave,7
12,gazing,1
12,general,1
12,gently,1
12,get,1
12,getting,1
12,give,1
12,globe,1
12,go,2
12,goes,1
12,goldfish,2
12,gone,1
12,good,1
12,got,2
12,grass,2
12,grave,1
12,gravely,1
12,great,3
12,grown,4
12,gryphon,2
12,guests,1
12,guilt,1
12,guineapigs,1
12,had,23
12,hair,1
12,half,3
12,hand,2
12,handed,1
12,hands,3
12,handwriting,1
12,happy,1
12,hard,1
12,hare,1
12,has,1
12,haste,1
12,hastily,3
12,have,5
12,haven,1
12,having,1
12,he,21
12,head,7
12,heads,1
12,hear,2
12,heard,1
12,heart,1
12,heavy,1
12,her,36
12,here,1
12,hers,2
12,herself,7
12,hersshe,1
12,high,3
12,him,10
12,himself,2
12,his,12
12,history,1
12,hold,1
12,honest,1
12,how,5
12,hurried,1
12,hurry,2
12,i,23
12,idea,2
12,if,6
12,imitated,1
12,important,3
12,importantunimportantunimportantimportant,1
12,in,34
12,ink,1
12,inkstand,1
12,interrupted,1
12,interrupting,1
12,into,5
12,invented,1
12,involved,1
12,is,1
12,isn,3
12,it,36
12,it.,2
12,itonce,1
12,its,2
12,joys,1
